run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
0;2026-07-02 20:14:46;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1197;0;cache quente
0;2026-07-02 20:14:46;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1095;0;cache quente
0;2026-07-02 20:14:46;sistema_giovana;51;Busca de produtos por cat_nome - 1;Lookup Simples;tuplas por milissegundos;tp/ms;206.79119612482438;99.5158;20579;cache quente
0;2026-07-02 20:14:46;sistema_giovana;52;Busca de produtos por cat_nome - 2;Lookup Simples;tuplas por milissegundos;tp/ms;210.31067421136257;97.8505;20579;cache quente
0;2026-07-02 20:14:46;sistema_giovana;53;Busca de produtos por cat_nome - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.013064797567893291;76.5416;1;cache quente
0;2026-07-02 20:14:46;sistema_giovana;54;Busca de produtos por cat_nome - 4;Lookup Simples;tuplas por milissegundos;tp/ms;7.861999884677587;2.5439;20;cache quente
0;2026-07-02 20:14:46;sistema_giovana;55;Busca de produtos por cat_nome - 5;Lookup Simples;tuplas por milissegundos;tp/ms;1.1588747445697678;33.6533;39;cache quente
0;2026-07-02 20:14:46;sistema_giovana;56;Busca de produtos por cat_nome - 6;Lookup Simples;tuplas por milissegundos;tp/ms;3.8183761760908617;34.0459;130;cache quente
0;2026-07-02 20:14:46;sistema_giovana;57;Busca de produtos por cat_nome - 7;Lookup Simples;tuplas por milissegundos;tp/ms;206.6220587716941;99.5973;20579;cache quente
0;2026-07-02 20:14:46;sistema_giovana;58;Busca de produtos por cat_nome - 8;Lookup Simples;tuplas por milissegundos;tp/ms;1338.839847517048;360.2664;482339;cache quente
0;2026-07-02 20:14:47;sistema_giovana;59;Busca de produtos por cat_nome - 9;Lookup Simples;tuplas por milissegundos;tp/ms;4.631698700996505;202.5175;938;cache quente
0;2026-07-02 20:14:47;sistema_giovana;60;Busca de produtos por cat_nome - 10;Lookup Simples;tuplas por milissegundos;tp/ms;140.3480061868341;219.4474;30799;cache quente
0;2026-07-02 20:14:56;sistema_giovana;1;Busca de produto por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;1.0948;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;2;Busca de produto por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1273;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;3;Busca de reviews por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;20.8535;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;4;Busca de produtos similares por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.4870;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;5;Busca de categorias por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1479;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;6;Busca de reviews positivos por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.0715;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;7;Busca de reviews úteis por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.3118;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;8;Busca resumida por ASIN - 1;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2210;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;9;Busca de produto por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1112;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;10;Busca de produto por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1066;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;11;Busca de produto por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1007;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;12;Busca de reviews por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.5308;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;13;Busca de reviews por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;131.3459;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;14;Busca de produtos similares por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2646;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;15;Busca de categorias por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1416;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;16;Busca resumida por ASIN - 2;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1064;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;17;Busca de produto por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1186;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;18;Busca de reviews por ASIN - 4;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;26.6352;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;19;Busca de reviews por ASIN - 5;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.5215;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;20;Busca de produto por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2162;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;21;Busca de produto por ASIN - 8;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1142;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;22;Busca de reviews por ASIN - 6;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;30.3212;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;23;Busca de produto por ASIN - 9;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.2442;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;24;Busca de categorias por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1148;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;25;Busca de produto por ASIN - 10;Lookup Simples;tuplas por milissegundos;tp/ms;8.626937142956857;0.1159;1;cache quente
0;2026-07-02 20:14:56;sistema_giovana;26;Busca de reviews por ASIN - 7;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;25.7340;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;27;Busca de produto por ASIN - 11;Lookup Simples;tuplas por milissegundos;tp/ms;0.0;0.1898;0;cache quente
0;2026-07-02 20:14:56;sistema_giovana;28;Busca de produtos similares por ASIN - 3;Lookup Simples;tuplas por milissegundos;tp/ms;9.30319106296604;0.1075;1;cache quente
